timestamp,open,high,low,close,adjclose,volume
2012-01-04,0.7450000047683716,0.7611460089683533,0.7354170083999634,0.7574999928474426,0.7391328811645508,59846400
2012-01-05,0.7536460161209106,0.7786459922790527,0.7447919845581055,0.7761459946632385,0.7573267221450806,69398400
2012-01-06,0.7782289981842041,0.7898960113525391,0.7686460018157959,0.7841669917106628,0.7651532292366028,103747200
2012-01-09,0.7906249761581421,0.7918750047683716,0.7697920203208923,0.7776039838790894,0.7587493062019348,76972800
2012-01-10,0.8027080297470093,0.8089579939842224,0.7881249785423279,0.7935420274734497,0.7743010520935059,78652800
2012-01-11,0.7935420274734497,0.8041669726371765,0.7850000262260437,0.7990630269050598,0.7796880602836609,68620800
2012-01-12,0.805417001247406,0.8114579916000366,0.7871879935264587,0.808542013168335,0.7889372706413269,77164800
2012-01-13,0.7960420250892639,0.8003129959106445,0.7790629863739014,0.7992709875106812,0.7798908948898315,77577600
2012-01-17,0.8216670155525208,0.8315629959106445,0.8125,0.8207290172576904,0.800828754901886,64512000
2012-01-18,0.8266670107841492,0.8541669845581055,0.8219789862632751,0.8533329963684082,0.832642138004303,106915200
2012-01-19,0.8654170036315918,0.8746880292892456,0.8615630269050598,0.8704169988632202,0.8493119478225708,113395200
2012-01-20,0.8587499856948853,0.8672919869422913,0.8571879863739014,0.8665630221366882,0.8455514311790466,40089600
2012-01-23,0.8663539886474609,0.885208010673523,0.8520830273628235,0.866457998752594,0.8454489707946777,68832000
2012-01-24,0.855417013168335,0.8690630197525024,0.8507289886474609,0.8616669774055481,0.8407741785049438,47798400
2012-01-25,0.8888540267944336,0.9010419845581055,0.8690630197525024,0.894582986831665,0.872891902923584,101260800
2012-01-26,0.9060419797897339,0.910938024520874,0.8726040124893188,0.8851040005683899,0.8636428117752075,93542400
2012-01-27,0.8799999952316284,0.897707998752594,0.8785420060157776,0.893854022026062,0.8721807599067688,84422400
2012-01-30,0.871042013168335,0.8989580273628235,0.8608329892158508,0.895313024520874,0.8736042976379395,84336000
2012-01-31,0.9081249833106995,0.9134380221366882,0.8817710280418396,0.8984379768371582,0.8766534924507141,99100800
2012-02-01,0.9138540029525757,0.9305210113525391,0.9052079916000366,0.9205210208892822,0.8982011079788208,87868800
2012-02-02,0.9295830130577087,0.9383329749107361,0.9185420274734497,0.9300000071525574,0.907450258731842,72595200
2012-02-03,0.9557290077209473,0.9703130125999451,0.9507290124893188,0.9669790267944336,0.9435325264930725,77520000
2012-02-06,0.9560419917106628,0.9661459922790527,0.9493749737739563,0.9660419821739197,0.9426182508468628,65414400
2012-02-07,0.9635419845581055,0.9768750071525574,0.9504169821739197,0.9702079892158508,0.9466833472251892,65088000
2012-02-08,0.9716669917106628,0.9863539934158325,0.9611459970474243,0.9863539934158325,0.9624378085136414,77443200
2012-02-09,0.9970830082893372,1.0114580392837524,0.9803130030632019,1.0082290172576904,0.9837824106216431,76272000
2012-02-10,0.9868749976158142,0.9950000047683716,0.9764580130577087,0.9866669774055481,0.9627431631088257,97401600
2012-02-13,1.0087499618530273,1.017812967300415,0.9959380030632019,1.0132290124893188,0.9886611700057983,79603200
2012-02-14,1.0075000524520874,1.022083044052124,0.9972919821739197,1.022083044052124,0.9973005056381226,86937600
2012-02-15,1.0367710590362549,1.0534379482269287,0.9959380030632019,0.9992709755897522,0.9750415086746216,191932800
2012-02-16,1.0022920370101929,1.0452079772949219,0.9940630197525024,1.0410419702529907,1.0157997608184814,126134400
2012-02-17,1.0419789552688599,1.0444790124893188,1.0187499523162842,1.032188057899475,1.0071603059768677,80966400
2012-02-21,1.0361460447311401,1.0541670322418213,1.0212500095367432,1.0409380197525024,1.0156984329223633,82185600
2012-02-22,1.0345829725265503,1.043645977973938,1.0221879482269287,1.0271879434585571,1.0022817850112915,62688000
2012-02-23,1.030729055404663,1.049896001815796,1.015625,1.0466669797897339,1.0212886333465576,105072000
2012-02-24,1.0554169416427612,1.063020944595337,1.0497920513153076,1.0568749904632568,1.031248927116394,67286400
2012-02-27,1.0387500524520874,1.0720829963684082,1.026563048362732,1.061979055404663,1.036229133605957,92409600
2012-02-28,1.0641670227050781,1.09375,1.0609380006790161,1.09375,1.0672297477722168,95990400
2012-02-29,1.0970829725265503,1.1072920560836792,1.0693750381469727,1.0793750286102295,1.0532034635543823,133046400
2012-03-01,1.0919790267944336,1.1082290410995483,1.0823960304260254,1.105625033378601,1.0788167715072632,117321600
2012-03-02,1.1018749475479126,1.113332986831665,1.0922919511795044,1.1022919416427612,1.0755645036697388,83126400
2012-03-05,1.1011459827423096,1.104688048362732,1.0577080249786377,1.067916989326477,1.0420230627059937,122227200
2012-03-06,1.0379170179367065,1.0437500476837158,1.0202080011367798,1.0372920036315918,1.0121406316757202,107779200
2012-03-07,1.0516669750213623,1.0677080154418945,1.0470830202102661,1.0608329772949219,1.0351109504699707,93619200
2012-03-08,1.078853964805603,1.1041669845581055,1.0729169845581055,1.094478964805603,1.0679410696029663,62380800
2012-03-09,1.1009379625320435,1.1144789457321167,1.0983330011367798,1.1077079772949219,1.0808491706848145,77472000
2012-03-12,1.106353998184204,1.1134380102157593,1.0934380292892456,1.1094789505004883,1.0825773477554321,75753600
2012-03-13,1.128957986831665,1.1721880435943604,1.1215629577636719,1.1719789505004883,1.1435620784759521,95731200
2012-03-14,1.1754169464111328,1.1973960399627686,1.1629170179367065,1.1851040124893188,1.1563688516616821,121526400
2012-03-15,1.1948959827423096,1.2015630006790161,1.1773960590362549,1.1941670179367065,1.1652119159698486,98409600
2012-03-16,1.2000000476837158,1.2002079486846924,1.1836459636688232,1.1915630102157593,1.1626713275909424,69148800
2012-03-19,1.1974999904632568,1.2255209684371948,1.1890629529953003,1.2174999713897705,1.187978982925415,95980800
2012-03-20,1.1988539695739746,1.2280210256576538,1.1889580488204956,1.224166989326477,1.1944845914840698,92198400
2012-03-21,1.2253129482269287,1.2443749904632568,1.219270944595337,1.2237499952316284,1.194077730178833,78288000
2012-03-22,1.2019790410995483,1.22489595413208,1.2012499570846558,1.2163540124893188,1.1868610382080078,106608000
2012-03-23,1.2211459875106812,1.221979022026062,1.193750023841858,1.2146879434585571,1.1852352619171143,78748800
2012-03-26,1.2372920513153076,1.2781250476837158,1.2359379529953003,1.2781250476837158,1.2471343278884888,79276800
2012-03-27,1.2794790267944336,1.2991670370101929,1.2789579629898071,1.2830209732055664,1.2519114017486572,89625600
2012-03-28,1.2854169607162476,1.300104022026062,1.2454169988632202,1.2680209875106812,1.2372751235961914,95184000
2012-03-29,1.2501039505004883,1.2676039934158325,1.2267709970474243,1.2549999952316284,1.2245699167251587,86150400
2012-03-30,1.2708330154418945,1.2722920179367065,1.231353998184204,1.246250033378601,1.2160321474075317,63225600
2012-04-02,1.242812991142273,1.2899999618530273,1.2364579439163208,1.284271001815796,1.2531312704086304,62726400
2012-04-03,1.289896011352539,1.3017710447311401,1.262395977973938,1.2843749523162842,1.253232717514038,83750400
2012-04-04,1.2542710304260254,1.2570830583572388,1.2098959684371948,1.2319790124893188,1.2021069526672363,102576000
2012-04-05,1.225208044052124,1.2576040029525757,1.2220829725265503,1.2544790506362915,1.2240617275238037,77328000
2012-04-09,1.2067710161209106,1.2412500381469727,1.2011460065841675,1.2256250381469727,1.1959073543548584,71952000
2012-04-10,1.2233330011367798,1.238332986831665,1.1552079916000366,1.166458010673523,1.1381747722625732,146716800
2012-04-11,1.1987500190734863,1.2067710161209106,1.1746879816055298,1.1833330392837524,1.154640793800354,84403200
2012-04-12,1.1903129816055298,1.227916955947876,1.1859380006790161,1.2230210304260254,1.193366527557373,89145600
2012-04-13,1.2107290029525757,1.211771011352539,1.1667710542678833,1.1677080392837524,1.1393945217132568,91660800
2012-04-16,1.1871880292892456,1.1878130435943604,1.118749976158142,1.1309380531311035,1.103515863418579,100243200
2012-04-17,1.1449999809265137,1.2084380388259888,1.1387499570846558,1.1976039409637451,1.1685653924942017,94627200
2012-04-18,1.1868749856948853,1.2094789743423462,1.1779170036315918,1.1888539791107178,1.1600276231765747,64147200
2012-04-19,1.1763540506362915,1.21875,1.135938048362732,1.1504169702529907,1.1225227117538452,99600000
2012-04-20,1.1670830249786377,1.1827080249786377,1.1340630054473877,1.1380209922790527,1.1104273796081543,85516800
2012-04-23,1.1087499856948853,1.1130210161209106,1.077604055404663,1.109375,1.0824757814407349,70070400
2012-04-24,1.102396011352539,1.1153130531311035,1.0761460065841675,1.089792013168335,1.0633677244186401,64848000
2012-04-25,1.1575000286102295,1.1785420179367065,1.152292013168335,1.1763540506362915,1.147830843925476,76204800
2012-04-26,1.1746879816055298,1.2055209875106812,1.171875,1.1973960399627686,1.1683628559112549,71241600
2012-04-27,1.2120829820632935,1.2305209636688232,1.1934380531311035,1.2179169654846191,1.188386082649231,52464000
2012-04-30,1.207082986831665,1.2148959636688232,1.190000057220459,1.1926039457321167,1.163686752319336,48086400
2012-05-01,1.1860419511795044,1.2384380102157593,1.184478998184204,1.199375033378601,1.1702936887741089,52339200
2012-05-02,1.1799999475479126,1.2116669416427612,1.1732289791107178,1.2072919607162476,1.1780186891555786,38592000
2012-05-03,1.2114579677581787,1.2138539552688599,1.1614580154418945,1.1697920560836792,1.1414282321929932,50275200
2012-05-04,1.1378129720687866,1.1432290077209473,1.0833330154418945,1.0839580297470093,1.0576751232147217,91084800
2012-05-07,1.0633330345153809,1.1013540029525757,1.0621880292892456,1.0855209827423096,1.059200406074524,105523200
2012-05-08,1.064687967300415,1.084583044052124,1.0213539600372314,1.0735419988632202,1.0475116968154907,138240000
2012-05-09,1.0369789600372314,1.081146001815796,1.0230209827423096,1.0676039457321167,1.0417178869247437,134764800
2012-05-10,1.0782289505004883,1.0791670083999634,1.0449999570846558,1.0566669702529907,1.031045913696289,203068800
2012-05-11,1.0439579486846924,1.0902080535888672,1.0435420274734497,1.0556249618530273,1.030029058456421,48086400
2012-05-14,1.0302079916000366,1.0514580011367798,1.0222920179367065,1.0264580249786377,1.0015695095062256,82200000
2012-05-15,1.0381250381469727,1.0604170560836792,1.011667013168335,1.0175000429153442,0.9928287267684937,75638400
2012-05-16,1.0283329486846924,1.036666989326477,0.9902080297470093,0.9954169988632202,0.9712811708450317,74299200
2012-05-17,0.9970830082893372,1.0014580488204956,0.9337499737739563,0.9341670274734497,0.9115161299705505,130320000
2012-05-18,0.942916989326477,0.949167013168335,0.8943750262260437,0.8966670036315918,0.874925434589386,140961600
2012-05-21,0.9018750190734863,0.9743750095367432,0.8989580273628235,0.9720829725265503,0.948512852191925,103204800
2012-05-22,0.9793750047683716,0.9922919869422913,0.9470829963684082,0.9685419797897339,0.9450576901435852,96619200
2012-05-23,0.944582998752594,0.9814580082893372,0.9193750023841858,0.9739580154418945,0.9503425359725952,80976000
2012-05-24,0.9791669845581055,0.9814580082893372,0.9333329796791077,0.9564579725265503,0.9332666993141174,77400000
2012-05-25,0.9581249952316284,0.9627079963684082,0.9427080154418945,0.9510419964790344,0.9279820919036865,31248000
2012-05-29,0.9781249761581421,1.0008330345153809,0.9614580273628235,0.9864580035209656,0.9625392556190491,70680000
2012-05-30,0.9604169726371765,0.9729170203208923,0.9443749785423279,0.9624999761581421,0.9391621351242065,62308800
2012-05-31,0.9591670036315918,0.9662500023841858,0.9281250238418579,0.9487500190734863,0.9257455468177795,83040000
2012-06-01,0.8995829820632935,0.9158329963684082,0.8733329772949219,0.8741670250892639,0.852971076965332,112171200
2012-06-04,0.8818749785423279,0.8979169726371765,0.8581249713897705,0.8929169774055481,0.87126624584198,114172800
2012-06-05,0.8847919702529907,0.9100000262260437,0.883542001247406,0.9052079916000366,0.8832594156265259,98241600
2012-06-06,0.9262499809265137,0.9691669940948486,0.9229170083999634,0.9670829772949219,0.9436341524124146,85862400
2012-06-07,0.996042013168335,0.9970830082893372,0.9529169797897339,0.956250011920929,0.9330637454986572,85704000
2012-06-08,0.9502080082893372,0.9870830178260803,0.9412500262260437,0.984375,0.960506796836853,63192000
2012-06-11,1.0047919750213623,1.0075000524520874,0.9318749904632568,0.9372919797897339,0.91456538438797,90897600
2012-06-12,0.9449999928474426,0.9685419797897339,0.9281250238418579,0.9668750166893005,0.9434310793876648,67497600
2012-06-13,0.9593750238418579,0.9810420274734497,0.9372919797897339,0.9479169845581055,0.9249328374862671,48499200
2012-06-14,0.9468749761581421,0.96875,0.9318749904632568,0.958541989326477,0.9353001713752747,65707200
2012-06-15,0.9652079939842224,0.9972919821739197,0.9645829796791077,0.9939579963684082,0.9698575139045715,84379200
2012-06-18,0.9829170107841492,1.0285420417785645,0.9768750071525574,1.019582986831665,0.9948610663414001,88334400
2012-06-19,1.036666989326477,1.0658329725265503,1.035207986831665,1.053125023841858,1.0275899171829224,81259200
2012-06-20,1.0589580535888672,1.068958044052124,1.0314580202102661,1.0568749904632568,1.031248927116394,97214400
2012-06-21,1.0527080297470093,1.0568749904632568,0.9735419750213623,0.9777079820632935,0.9540013074874878,77894400
2012-06-22,0.9856250286102295,1.0114580392837524,0.978958010673523,1.0081249475479126,0.9836809039115906,70022400
2012-06-25,0.9822919964790344,0.9833329916000366,0.940625011920929,0.9483330249786377,0.9253387451171875,67080000
2012-06-26,0.9579169750213623,0.9747920036315918,0.9454169869422913,0.9666669964790344,0.9432281851768494,68342400
2012-06-27,0.9777079820632935,0.9970830082893372,0.9747920036315918,0.984375,0.960506796836853,58492800
2012-06-28,0.961667001247406,0.9641669988632202,0.9208329916000366,0.9489579796791077,0.9259485602378845,104592000
2012-06-29,1.006250023841858,1.0416669845581055,0.996874988079071,1.0416669845581055,1.0164096355438232,123297600
2012-07-02,1.0447920560836792,1.0520830154418945,1.0270830392837524,1.0499999523162842,1.0245405435562134,62553600
2012-07-03,1.0518749952316284,1.0766669511795044,1.0470830202102661,1.0750000476837158,1.0489345788955688,46473600
2012-07-05,1.074167013168335,1.0945830345153809,1.0566669702529907,1.0787500143051147,1.0525935888290405,59280000
2012-07-06,1.0643750429153442,1.066249966621399,1.0160419940948486,1.0362499952316284,1.0111240148544312,72624000
2012-07-09,1.034999966621399,1.0456249713897705,1.0177079439163208,1.0327080488204956,1.0076680183410645,48062400
2012-07-10,1.0497920513153076,1.0572919845581055,0.9906250238418579,1.0010420083999634,0.9767696261405945,86332800
2012-07-11,0.9991670250892639,1.0066670179367065,0.9612500071525574,0.9872919917106628,0.9633530974388123,110544000
2012-07-12,0.9631249904632568,0.9697920083999634,0.9314579963684082,0.9587500095367432,0.9355031251907349,107678400
2012-07-13,0.9660419821739197,1.007917046546936,0.9641669988632202,1.0004169940948486,0.9761598706245422,70560000
2012-07-16,0.9950000047683716,1.007707953453064,0.981249988079071,0.992917001247406,0.9688416719436646,54369600
2012-07-17,1.0110419988632202,1.0183329582214355,0.9658330082893372,1.0081249475479126,0.9836809039115906,86803200
2012-07-18,1.0018750429153442,1.0583330392837524,1.0016670227050781,1.0491670370101929,1.0237277746200562,93720000
2012-07-19,1.071666955947876,1.09375,1.0656249523162842,1.0833330154418945,1.0570652484893799,108124800
2012-07-20,1.0841670036315918,1.0841670036315918,1.0395829677581787,1.0416669845581055,1.0164096355438232,82363200
2012-07-23,0.980417013168335,1.0141669511795044,0.9574999809265137,1.0031249523162842,0.9788021445274353,110894400
2012-07-24,1.0087499618530273,1.0127079486846924,0.9606249928474426,0.9802079796791077,0.9564407467842102,126096000
2012-07-25,0.9577080011367798,0.9787499904632568,0.9420830011367798,0.9583330154418945,0.9350963234901428,98337600
2012-07-26,1.0014580488204956,1.0145829916000366,0.9797919988632202,0.9958329796791077,0.9716869592666626,115512000
2012-07-27,1.0191669464111328,1.0735419988632202,1.0104169845581055,1.0712499618530273,1.045275330543518,135652800
